Date,Product_Category,Product_Price,Quantity,Customer_Age,Customer_Gender,Store_Location,Discount_Applied,Payment_Method,Season,Total_Revenue
2023-06-17 07:00:00,Clothing,40.06697519854127,1,51,M,East,10,Credit,Spring,36.06027767868714
2023-06-17 08:00:00,Clothing,2.136037816870669,4,24,M,West,0,Cash,Fall,8.544151267482675
2023-06-17 09:00:00,Clothing,13.39682549760733,4,25,M,East,0,Credit,Winter,53.58730199042932
2023-06-17 10:00:00,Home,16.47302077464591,2,29,F,South,0,Digital,Summer,32.94604154929182
2023-06-17 11:00:00,Clothing,23.103068515776204,1,44,F,East,0,Debit,Summer,23.103068515776204
2023-06-17 12:00:00,Sports,12.1395603912975,4,45,M,Center,0,Credit,Summer,48.55824156519
2023-06-17 13:00:00,Home,119.75236264118784,2,51,M,West,5,Digital,Winter,227.5294890182569
2023-06-17 14:00:00,Sports,37.10526642783002,3,25,F,East,0,Credit,Spring,111.31579928349005
2023-06-17 15:00:00,Electronics,12.720839269166857,5,31,F,West,0,Debit,Winter,63.60419634583429
2023-06-17 16:00:00,Books,6.633121574486148,5,37,F,South,15,Digital,Summer,28.19076669156613
2023-06-17 17:00:00,Books,23.5623400754347,1,26,F,Center,10,Cash,Fall,21.20610606789123
2023-06-17 18:00:00,Sports,37.829014815486374,2,35,M,East,10,Debit,Fall,68.09222666787548
2023-06-17 19:00:00,Clothing,20.26434516806185,4,18,F,Center,15,Cash,Fall,68.89877357141029
2023-06-17 20:00:00,Home,21.4081951068517,2,16,M,West,0,Debit,Spring,42.8163902137034
2023-06-17 21:00:00,Sports,126.9302469574689,4,47,F,North,15,Cash,Summer,431.5628396553942
2023-06-17 22:00:00,Home,34.40241562009546,5,40,F,West,0,Cash,Fall,172.0120781004773
2023-06-17 23:00:00,Books,6.144002478762351,3,39,M,Center,10,Credit,Fall,16.58880669265835
2023-06-18 00:00:00,Books,18.634319801985438,1,34,M,Center,0,Cash,Spring,18.634319801985438
2023-06-18 01:00:00,Books,183.8629132821689,3,32,F,East,0,Cash,Winter,551.5887398465068
2023-06-18 02:00:00,Clothing,12.705697504648942,4,39,M,South,5,Digital,Fall,48.28165051766598
2023-06-18 03:00:00,Sports,18.615445634488285,7,40,M,West,5,Digital,Summer,123.79271346934709
2023-06-18 04:00:00,Clothing,5.580263907194113,5,39,M,South,15,Digital,Spring,23.71612160557498
2023-06-18 05:00:00,Books,21.89144509439638,1,59,F,North,15,Credit,Winter,18.607728330236924
2023-06-18 06:00:00,Books,15.288176615021754,3,36,M,Center,15,Debit,Summer,38.98485036830547
2023-06-18 07:00:00,Electronics,6.635345014740719,5,18,F,North,5,Digital,Fall,31.517888820018413
2023-06-18 08:00:00,Sports,4.661798786739418,3,49,M,East,0,Digital,Spring,13.985396360218253
2023-06-18 09:00:00,Books,44.90151941034149,3,41,F,West,15,Cash,Fall,114.49887449637079
2023-06-18 10:00:00,Sports,1.4733011976494315,2,38,F,West,0,Digital,Spring,2.946602395298863
2023-06-18 11:00:00,Books,26.316485424976722,2,32,M,North,20,Digital,Summer,42.10637667996276
2023-06-18 12:00:00,Electronics,27.26829893552677,3,47,M,East,0,Debit,Spring,81.8048968065803
2023-06-18 13:00:00,Sports,98.13450828157995,1,24,M,East,15,Cash,Summer,83.41433203934295
2023-06-18 14:00:00,Home,14.397575088075625,3,51,F,East,5,Credit,Winter,41.033089001015526
2023-06-18 15:00:00,Sports,15.346339675832372,2,25,F,North,5,Digital,Summer,29.158045384081504
2023-06-18 16:00:00,Sports,8.473393539312926,2,32,F,North,10,Credit,Summer,15.252108370763269
2023-06-18 17:00:00,Electronics,26.02169420357561,4,39,F,South,5,Debit,Winter,98.88243797358732
2023-06-18 18:00:00,Clothing,31.319148111220663,3,38,M,East,10,Debit,Winter,84.56169990029579
2023-06-18 19:00:00,Home,69.559880166076,1,65,M,South,10,Cash,Fall,62.6038921494684
2023-06-18 20:00:00,Books,51.59218840241846,6,38,F,East,0,Cash,Winter,309.55313041451075
2023-06-18 21:00:00,Sports,93.48131680810442,2,30,M,North,0,Digital,Winter,186.96263361620885
2023-06-18 22:00:00,Books,105.32783549655824,2,48,F,South,5,Credit,Fall,200.12288744346063
2023-06-18 23:00:00,Electronics,33.82090563835381,2,49,F,Center,0,Credit,Spring,67.64181127670761
2023-06-19 00:00:00,Electronics,15.234296842606293,1,57,M,East,5,Cash,Summer,14.472582000475978
2023-06-19 01:00:00,Home,3.330160934561869,2,43,F,North,5,Credit,Summer,6.327305775667551
2023-06-19 02:00:00,Books,15.955593086365644,3,40,F,North,0,Digital,Summer,47.86677925909693
2023-06-19 03:00:00,Electronics,6.833772348398863,2,16,M,West,5,Cash,Fall,12.98416746195784
2023-06-19 04:00:00,Sports,29.595921321565605,1,23,F,North,15,Cash,Fall,25.156533123330764
2023-06-19 05:00:00,Books,13.872074697065349,1,54,M,West,0,Debit,Spring,13.872074697065349
2023-06-19 06:00:00,Clothing,14.299088933103512,4,37,M,Center,0,Debit,Fall,57.19635573241405
2023-06-19 07:00:00,Home,4.40365902007949,2,54,F,Center,0,Digital,Spring,8.80731804015898
2023-06-19 08:00:00,Clothing,64.4473642160052,4,37,F,East,5,Credit,Summer,244.89998402081974
2023-06-19 09:00:00,Books,18.360151180761775,4,32,F,West,0,Credit,Summer,73.4406047230471
2023-06-19 10:00:00,Electronics,47.438453629730425,1,34,M,North,5,Digital,Fall,45.0665309482439
2023-06-19 11:00:00,Clothing,155.3604863536679,2,20,M,South,10,Cash,Winter,279.6488754366022
2023-06-19 12:00:00,Home,41.55839428110919,2,25,M,North,5,Credit,Summer,78.96094913410745
2023-06-19 13:00:00,Home,9.88727870551137,4,25,M,Center,0,Debit,Winter,39.54911482204548
2023-06-19 14:00:00,Clothing,19.757782960037055,3,35,F,East,0,Debit,Winter,59.273348880111165
2023-06-19 15:00:00,Books,74.26367051699717,3,40,M,East,0,Cash,Spring,222.7910115509915
2023-06-19 16:00:00,Electronics,22.996866151008284,3,15,F,Center,5,Credit,Winter,65.54106853037361
2023-06-19 17:00:00,Books,36.75425763572398,4,30,F,South,20,Debit,Fall,117.61362443431675
2023-06-19 18:00:00,Books,19.022539700118717,3,44,F,South,0,Debit,Spring,57.067619100356154
2023-06-19 19:00:00,Home,17.83358386039989,4,28,M,North,10,Credit,Winter,64.2009018974396
2023-06-19 20:00:00,Clothing,21.107336952474714,4,41,F,East,10,Credit,Summer,75.98641302890897
2023-06-19 21:00:00,Home,41.702198010916476,4,34,M,South,10,Debit,Fall,150.1279128392993
2023-06-19 22:00:00,Sports,35.39362125847595,4,44,M,North,15,Digital,Summer,120.33831227881824
2023-06-19 23:00:00,Clothing,10.583035807322346,4,40,M,West,0,Debit,Spring,42.332143229289386
2023-06-20 00:00:00,Clothing,32.49127957797417,4,21,F,North,0,Cash,Summer,129.96511831189667
2023-06-20 01:00:00,Sports,7.440884559670837,3,26,M,East,0,Cash,Fall,22.32265367901251
2023-06-20 02:00:00,Electronics,9.868921307796235,3,34,F,South,0,Debit,Summer,29.606763923388705
2023-06-20 03:00:00,Clothing,45.89508325679696,4,36,F,West,0,Debit,Fall,183.58033302718783
2023-06-20 04:00:00,Sports,7.8164502191329195,2,32,F,West,0,Digital,Fall,15.632900438265839
2023-06-20 05:00:00,Electronics,99.67688305952038,5,16,M,West,0,Debit,Spring,498.3844152976019
2023-06-20 06:00:00,Sports,22.974154380343407,4,30,M,West,10,Credit,Summer,82.70695576923627
2023-06-20 07:00:00,Clothing,25.979893062854043,2,23,M,Center,5,Debit,Winter,49.36179681942268
2023-06-20 08:00:00,Electronics,8.554410468959842,1,39,M,East,0,Debit,Winter,8.554410468959842
2023-06-20 09:00:00,Home,4.447875679591811,5,49,F,North,0,Cash,Summer,22.239378397959054
2023-06-20 10:00:00,Clothing,67.94864658389231,3,39,M,East,0,Digital,Spring,203.84593975167695
2023-06-20 11:00:00,Electronics,13.495905953900081,3,36,F,East,0,Cash,Summer,40.48771786170025
2023-06-20 12:00:00,Clothing,22.541047064023164,2,43,M,North,0,Cash,Fall,45.08209412804633
2023-06-20 13:00:00,Clothing,38.861193827559305,3,38,F,East,10,Credit,Summer,104.92522333441012
2023-06-20 14:00:00,Electronics,55.11413382479657,2,25,M,Center,0,Digital,Winter,110.22826764959314
2023-06-20 15:00:00,Home,19.67572708399381,5,20,F,East,0,Credit,Summer,98.37863541996904
2023-06-20 16:00:00,Books,8.763023001480207,2,35,M,Center,0,Credit,Spring,17.526046002960413
2023-06-20 17:00:00,Clothing,23.070512505266716,4,11,F,Center,0,Credit,Fall,92.28205002106687
2023-06-20 18:00:00,Sports,4.053558474340285,4,31,F,West,0,Digital,Fall,16.21423389736114
2023-06-20 19:00:00,Sports,30.808925201800346,3,45,M,Center,10,Digital,Spring,83.18409804486093
2023-06-20 20:00:00,Clothing,35.46811186830712,5,25,M,East,0,Debit,Fall,177.3405593415356
2023-06-20 21:00:00,Electronics,25.45254302170934,3,32,F,South,5,Digital,Winter,72.5397476118716
2023-06-20 22:00:00,Clothing,11.685015856577554,2,42,M,East,0,Cash,Summer,23.370031713155107
2023-06-20 23:00:00,Sports,6.487008659897861,2,49,M,West,15,Digital,Winter,11.027914721826363
2023-06-21 00:00:00,Home,163.720275411079,4,31,M,West,0,Cash,Fall,654.881101644316
2023-06-21 01:00:00,Clothing,32.636265478092184,7,49,F,East,0,Cash,Fall,228.4538583466453
2023-06-21 02:00:00,Home,40.7343953081153,2,53,M,North,15,Debit,Winter,69.24847202379601
2023-06-21 03:00:00,Books,16.857934710707443,4,26,M,North,10,Debit,Summer,60.6885649585468
2023-06-21 04:00:00,Electronics,14.150213973788626,4,26,F,Center,15,Debit,Spring,48.110727510881325
2023-06-21 05:00:00,Books,6.389236811203684,5,35,M,Center,15,Credit,Spring,27.15425644761566
2023-06-21 06:00:00,Electronics,59.31178158558071,4,47,M,North,10,Debit,Winter,213.52241370809057
2023-06-21 07:00:00,Books,40.781716963187684,3,48,M,North,5,Digital,Fall,116.2278933450849
2023-06-21 08:00:00,Clothing,12.897020937519816,4,43,F,South,20,Debit,Winter,41.27046700006341
2023-06-21 09:00:00,Home,119.43768604185357,2,41,M,Center,15,Cash,Spring,203.04406627115105
2023-06-21 10:00:00,Clothing,21.674916847429124,2,41,M,South,5,Debit,Summer,41.182342010115335
2023-06-21 11:00:00,Clothing,34.731299271308906,7,47,F,East,5,Debit,Fall,230.9631401542042
2023-06-21 12:00:00,Home,80.42402224636575,3,40,M,South,0,Cash,Fall,241.27206673909726
2023-06-21 13:00:00,Sports,14.038908140327981,2,41,F,East,0,Cash,Fall,28.077816280655963
2023-06-21 14:00:00,Electronics,8.883322500177966,3,40,M,North,0,Cash,Summer,26.649967500533897
2023-06-21 15:00:00,Electronics,4.301591174132305,2,27,M,East,15,Credit,Summer,7.312704996024919
2023-06-21 16:00:00,Sports,32.19501530363046,2,35,F,North,0,Digital,Summer,64.39003060726093
2023-06-21 17:00:00,Clothing,39.98663256695232,1,30,F,East,20,Credit,Spring,31.98930605356186
2023-06-21 18:00:00,Clothing,19.315402751728637,1,38,F,Center,0,Digital,Spring,19.315402751728637
2023-06-21 19:00:00,Books,45.32776979314348,3,45,M,Center,10,Digital,Winter,122.38497844148739
2023-06-21 20:00:00,Clothing,10.468004735068646,3,26,F,East,5,Digital,Winter,29.83381349494564
2023-06-21 21:00:00,Home,36.65341220721816,5,40,M,East,10,Digital,Summer,164.94035493248174
2023-06-21 22:00:00,Electronics,26.67623176103006,2,35,M,East,0,Digital,Winter,53.35246352206012
2023-06-21 23:00:00,Sports,29.842039913824465,3,32,M,West,0,Digital,Summer,89.5261197414734
2023-06-22 00:00:00,Sports,2.9672454967186175,5,15,F,South,0,Digital,Fall,14.836227483593088
2023-06-22 01:00:00,Electronics,65.42387945632828,3,46,F,Center,0,Credit,Spring,196.27163836898484
2023-06-22 02:00:00,Sports,6.515815716901057,3,29,F,South,10,Credit,Winter,17.592702435632855
2023-06-22 03:00:00,Clothing,94.51186058000056,3,54,F,West,15,Debit,Winter,241.00524447900145
2023-06-22 04:00:00,Home,5.955474937196665,4,33,M,Center,10,Credit,Fall,21.439709773907992
2023-06-22 05:00:00,Clothing,24.84511743513288,3,38,M,South,0,Debit,Fall,74.53535230539865
2023-06-22 06:00:00,Clothing,123.66057390971706,5,44,F,West,5,Digital,Spring,587.387726071156
2023-06-22 07:00:00,Electronics,9.138691077613979,4,43,M,East,5,Cash,Winter,34.727026094933116
2023-06-22 08:00:00,Books,14.29968847440006,3,20,M,North,0,Credit,Winter,42.899065423200184
2023-06-22 09:00:00,Sports,63.02253048018002,2,50,F,North,0,Digital,Winter,126.04506096036005
2023-06-22 10:00:00,Books,7.069662468437609,4,38,M,South,0,Debit,Summer,28.278649873750435
2023-06-22 11:00:00,Sports,8.699404090849766,1,43,M,East,0,Digital,Winter,8.699404090849766
2023-06-22 12:00:00,Home,26.98091593256598,4,20,M,East,5,Cash,Fall,102.52748054375073
2023-06-22 13:00:00,Home,7.42476067731712,3,53,F,West,15,Cash,Fall,18.933139727158654
2023-06-22 14:00:00,Home,92.61367538079443,2,54,M,West,0,Debit,Summer,185.22735076158887
2023-06-22 15:00:00,Books,7.439107811736981,2,23,F,North,10,Credit,Spring,13.390394061126566
2023-06-22 16:00:00,Electronics,1.6524902307089469,2,43,F,South,0,Cash,Summer,3.3049804614178937
2023-06-22 17:00:00,Clothing,17.541471354177197,2,47,F,Center,10,Debit,Winter,31.574648437518956
2023-06-22 18:00:00,Home,41.85140042616151,5,67,M,North,0,Credit,Spring,209.25700213080756
2023-06-22 19:00:00,Home,39.50059486957488,4,11,F,West,5,Debit,Fall,150.10226050438456
2023-06-22 20:00:00,Home,17.406464922024842,2,22,F,East,0,Cash,Summer,34.812929844049684
2023-06-22 21:00:00,Clothing,28.38471857375095,1,39,F,North,0,Credit,Summer,28.38471857375095
2023-06-22 22:00:00,Home,211.5888315285145,4,32,F,South,15,Digital,Summer,719.4020271969493
2023-06-22 23:00:00,Clothing,15.520424964757664,2,42,M,North,0,Digital,Spring,31.04084992951533
2023-06-23 00:00:00,Books,37.4217951927496,3,29,M,South,10,Credit,Fall,101.03884702042392
2023-06-23 01:00:00,Clothing,11.148773868517289,3,45,F,East,0,Digital,Summer,33.446321605551866
2023-06-23 02:00:00,Home,3.218845508367556,4,26,M,South,0,Debit,Spring,12.875382033470224
2023-06-23 03:00:00,Home,45.59813521633477,4,19,M,Center,15,Digital,Fall,155.0336597355382
2023-06-23 04:00:00,Sports,13.87896684224844,5,36,M,West,10,Digital,Spring,62.45535079011798
2023-06-23 05:00:00,Clothing,14.528088674296734,3,43,M,Center,15,Digital,Winter,37.046626119456675
2023-06-23 06:00:00,Home,16.24765433019161,4,39,M,Center,10,Credit,Summer,58.491555588689806
2023-06-23 07:00:00,Clothing,7.205567570194165,6,41,M,South,10,Credit,Fall,38.91006487904849
2023-06-23 08:00:00,Home,25.131819994890286,4,62,M,West,10,Credit,Fall,90.47455198160503
2023-06-23 09:00:00,Home,40.44860420983189,3,40,F,South,0,Debit,Winter,121.34581262949567
2023-06-23 10:00:00,Electronics,0.6332834921982496,1,21,F,West,15,Digital,Spring,0.5382909683685122
2023-06-23 11:00:00,Sports,14.764910099458437,2,40,M,South,15,Debit,Spring,25.100347169079342
2023-06-23 12:00:00,Electronics,32.34733586867628,3,27,M,South,5,Debit,Summer,92.1899072257274
2023-06-23 13:00:00,Home,11.024811975157299,2,31,M,South,10,Digital,Fall,19.84466155528314
2023-06-23 14:00:00,Electronics,55.90980875727864,1,58,M,Center,5,Cash,Fall,53.11431831941471
2023-06-23 15:00:00,Clothing,7.690560656286048,2,40,F,East,5,Digital,Fall,14.61206524694349
2023-06-23 16:00:00,Sports,26.819898235916714,3,34,M,East,10,Digital,Winter,72.41372523697514
2023-06-23 17:00:00,Clothing,13.27757252425364,1,25,F,West,0,Debit,Winter,13.27757252425364
2023-06-23 18:00:00,Home,14.088888302008208,3,36,F,Center,15,Debit,Winter,35.92666517012093
2023-06-23 19:00:00,Electronics,41.411569159610494,8,30,M,West,15,Credit,Spring,281.5986702853514
2023-06-23 20:00:00,Sports,18.96367859057906,7,67,M,South,0,Debit,Summer,132.74575013405342
2023-06-23 21:00:00,Home,28.870598516364566,2,42,M,South,5,Debit,Fall,54.854137181092675
2023-06-23 22:00:00,Home,19.397753333861715,3,42,F,South,10,Debit,Spring,52.37393400142663
2023-06-23 23:00:00,Home,6.014605444555263,2,6,F,Center,5,Debit,Fall,11.427750344655
2023-06-24 00:00:00,Sports,74.35835936110716,1,44,F,West,15,Digital,Summer,63.20460545694109
2023-06-24 01:00:00,Sports,49.86173707424742,5,15,M,South,5,Cash,Spring,236.84325110267525
2023-06-24 02:00:00,Sports,66.23395891671302,2,41,M,West,0,Credit,Fall,132.46791783342604
2023-06-24 03:00:00,Clothing,18.913030642253695,2,23,M,Center,10,Credit,Winter,34.04345515605665
2023-06-24 04:00:00,Electronics,79.94984242187311,3,41,F,South,0,Credit,Summer,239.84952726561934
2023-06-24 05:00:00,Home,1.4262745166481916,3,17,F,South,0,Debit,Summer,4.278823549944574
2023-06-24 06:00:00,Home,2.477639170180007,5,46,F,South,5,Credit,Summer,11.768786058355031
2023-06-24 07:00:00,Home,32.47155427057309,4,31,M,North,0,Credit,Spring,129.88621708229235
2023-06-24 08:00:00,Sports,15.164930733729934,4,39,M,East,0,Cash,Fall,60.659722934919735
2023-06-24 09:00:00,Electronics,42.12852883214147,3,22,M,South,0,Debit,Fall,126.38558649642441
2023-06-24 10:00:00,Electronics,59.97781291936475,3,38,M,East,0,Credit,Fall,179.93343875809427
2023-06-24 11:00:00,Books,66.83424561380471,2,35,M,South,15,Credit,Winter,113.618217543468
2023-06-24 12:00:00,Books,28.586723188061576,1,29,F,South,5,Credit,Summer,27.157387028658498
2023-06-24 13:00:00,Books,12.62941613817896,3,55,M,North,0,Credit,Spring,37.88824841453688
2023-06-24 14:00:00,Home,14.88274389299009,4,13,M,South,15,Credit,Winter,50.60132923616631
2023-06-24 15:00:00,Home,42.36158169862922,2,24,M,South,0,Cash,Fall,84.72316339725845
2023-06-24 16:00:00,Electronics,29.160555645001594,2,53,F,East,0,Credit,Winter,58.32111129000319
2023-06-24 17:00:00,Home,59.34733096466335,4,15,M,North,0,Debit,Spring,237.3893238586534
2023-06-24 18:00:00,Books,16.33855470845031,3,23,M,South,5,Cash,Summer,46.56488091908338
2023-06-24 19:00:00,Sports,22.533781801459654,2,22,F,West,5,Credit,Summer,42.81418542277334
2023-06-24 20:00:00,Electronics,26.31139668516361,3,43,F,South,0,Digital,Winter,78.93419005549083
2023-06-24 21:00:00,Home,14.320892818636816,2,34,M,Center,10,Digital,Summer,25.777607073546267
2023-06-24 22:00:00,Electronics,16.189181303707777,4,19,F,Center,5,Credit,Summer,61.51888895408955
2023-06-24 23:00:00,Electronics,19.001157819802657,3,58,M,North,0,Credit,Spring,57.00347345940797
2023-06-25 00:00:00,Books,41.957492597286745,4,18,F,North,5,Cash,Spring,159.43847186968964
2023-06-25 01:00:00,Clothing,4.533148124018794,3,23,F,North,15,Cash,Winter,11.559527716247924
2023-06-25 02:00:00,Sports,12.927420536329926,4,30,F,North,10,Debit,Fall,46.538713930787736
2023-06-25 03:00:00,Electronics,49.63313989376433,4,40,M,West,5,Credit,Summer,188.60593159630446
2023-06-25 04:00:00,Home,6.596215681427455,6,46,F,West,10,Debit,Spring,35.619564679708255
2023-06-25 05:00:00,Clothing,12.650658369412133,3,20,F,East,5,Cash,Fall,36.054376352824576
2023-06-25 06:00:00,Home,325.8547398868025,1,29,F,North,0,Credit,Summer,325.8547398868025
2023-06-25 07:00:00,Home,29.164957260554452,3,34,F,South,15,Cash,Winter,74.37064101441386
2023-06-25 08:00:00,Books,43.462123790474685,7,4,M,South,0,Credit,Fall,304.2348665333228
2023-06-25 09:00:00,Sports,21.959939008885762,3,25,F,South,15,Credit,Summer,55.9978444726587
2023-06-25 10:00:00,Clothing,26.00557361986859,2,28,M,East,0,Debit,Winter,52.01114723973718
2023-06-25 11:00:00,Home,11.303340104127868,2,42,F,West,0,Digital,Summer,22.606680208255735
2023-06-25 12:00:00,Clothing,3.1309087204266253,3,56,F,North,15,Cash,Winter,7.983817237087894
2023-06-25 13:00:00,Sports,5.899307638214297,3,35,M,South,10,Digital,Fall,15.928130623178603
2023-06-25 14:00:00,Home,21.253043331575913,4,42,F,Center,10,Digital,Fall,76.51095599367329
2023-06-25 15:00:00,Sports,24.18460508107969,2,22,F,East,10,Cash,Winter,43.532289145943444
2023-06-25 16:00:00,Electronics,44.48892590305103,2,30,F,East,10,Digital,Fall,80.08006662549187
2023-06-25 17:00:00,Home,35.058490740618275,1,38,M,South,15,Cash,Winter,29.799717129525533
2023-06-25 18:00:00,Electronics,32.716332075899025,2,36,M,West,0,Debit,Winter,65.43266415179805
2023-06-25 19:00:00,Home,5.030260387791387,4,32,F,Center,10,Digital,Spring,18.108937396048994
2023-06-25 20:00:00,Clothing,102.32867110428936,3,46,F,Center,15,Digital,Summer,260.9381113159379
2023-06-25 21:00:00,Clothing,24.99452945899861,5,45,F,East,10,Credit,Summer,112.47538256549375
2023-06-25 22:00:00,Home,14.138302933558265,4,31,F,Center,0,Credit,Fall,56.55321173423306
2023-06-25 23:00:00,Clothing,37.93529571957293,3,17,M,East,10,Digital,Fall,102.4252984428469
2023-06-26 00:00:00,Books,11.082175009104924,3,30,M,North,5,Credit,Fall,31.584198775949034
2023-06-26 01:00:00,Electronics,39.01859885552325,4,19,F,West,5,Credit,Spring,148.27067565098835
2023-06-26 02:00:00,Home,22.707260293431492,3,39,M,South,0,Cash,Spring,68.12178088029448
2023-06-26 03:00:00,Home,132.83254860320903,3,38,M,North,0,Debit,Summer,398.4976458096271
2023-06-26 04:00:00,Home,90.34892797290982,4,36,M,Center,10,Debit,Fall,325.25614070247536
2023-06-26 05:00:00,Clothing,47.99968874998488,3,41,F,East,20,Digital,Fall,115.19925299996372
2023-06-26 06:00:00,Books,5.3349345366239955,4,51,F,North,15,Cash,Spring,18.138777424521585
2023-06-26 07:00:00,Sports,19.725979621223274,3,47,M,Center,10,Debit,Spring,53.26014497730284
2023-06-26 08:00:00,Books,26.16613314999052,3,29,F,West,20,Debit,Spring,62.79871955997726
2023-06-26 09:00:00,Sports,46.08459004401672,2,44,F,South,0,Credit,Spring,92.16918008803344
2023-06-26 10:00:00,Clothing,7.905581441455526,5,29,F,South,10,Credit,Winter,35.57511648654987
2023-06-26 11:00:00,Sports,3.8692056790019813,1,32,F,Center,15,Debit,Spring,3.288824827151684
2023-06-26 12:00:00,Sports,7.976812158726134,1,40,F,Center,0,Debit,Fall,7.976812158726134
2023-06-26 13:00:00,Books,30.63820052278399,3,43,M,North,10,Digital,Fall,82.72314141151678
2023-06-26 14:00:00,Electronics,8.940244701698157,4,9,F,North,10,Cash,Winter,32.184880926113365
2023-06-26 15:00:00,Clothing,123.56192427746173,3,24,F,West,0,Cash,Spring,370.68577283238517
2023-06-26 16:00:00,Books,3.2063409570911103,2,30,M,South,5,Cash,Spring,6.09204781847311
2023-06-26 17:00:00,Electronics,12.660437344921878,6,72,F,Center,10,Debit,Spring,68.36636166257814
2023-06-26 18:00:00,Clothing,54.55085893444638,2,17,M,West,5,Cash,Summer,103.64663197544812
2023-06-26 19:00:00,Sports,51.74402808453516,3,24,M,Center,5,Debit,Winter,147.4704800409252
2023-06-26 20:00:00,Sports,21.619126209415967,1,33,F,East,10,Digital,Spring,19.45721358847437
2023-06-26 21:00:00,Electronics,23.236906265006752,3,35,M,Center,0,Cash,Spring,69.71071879502026
2023-06-26 22:00:00,Electronics,8.698445874622399,4,40,F,Center,10,Debit,Winter,31.31440514864064
2023-06-26 23:00:00,Electronics,23.45289172787669,2,61,M,West,0,Credit,Summer,46.90578345575338
2023-06-27 00:00:00,Sports,33.5482441294196,4,20,M,North,0,Digital,Spring,134.1929765176784
2023-06-27 01:00:00,Sports,154.0122533343925,4,46,F,West,10,Debit,Winter,554.4441120038131
2023-06-27 02:00:00,Books,5.382640031792153,5,22,F,Center,15,Cash,Spring,22.87622013511665
2023-06-27 03:00:00,Books,19.79907770032446,6,49,F,West,0,Cash,Fall,118.79446620194676
2023-06-27 04:00:00,Home,11.649054181347058,4,20,F,Center,5,Credit,Spring,44.266405889118815
2023-06-27 05:00:00,Sports,70.10319860291916,4,46,F,South,0,Cash,Spring,280.41279441167666
2023-06-27 06:00:00,Electronics,4.684360291449448,3,41,F,North,15,Cash,Summer,11.945118743196094
2023-06-27 07:00:00,Clothing,7.264833165947578,3,32,F,East,15,Cash,Fall,18.525324573166323
2023-06-27 08:00:00,Electronics,100.72735204814099,1,42,M,West,5,Cash,Summer,95.69098444573393
2023-06-27 09:00:00,Clothing,22.776997824602812,1,46,F,West,20,Cash,Spring,18.22159825968225
2023-06-27 10:00:00,Books,23.397542074937697,4,22,M,West,10,Digital,Winter,84.23115146977571
2023-06-27 11:00:00,Sports,69.5316877468425,4,23,F,West,0,Digital,Spring,278.12675098737
2023-06-27 12:00:00,Books,2.7160315403710977,2,47,M,South,0,Debit,Spring,5.4320630807421955
2023-06-27 13:00:00,Home,39.61677402759918,2,25,M,South,0,Credit,Summer,79.23354805519836
2023-06-27 14:00:00,Home,47.28547259773448,4,42,F,South,0,Debit,Summer,189.14189039093793
2023-06-27 15:00:00,Clothing,14.312124842782207,2,15,M,South,0,Credit,Winter,28.624249685564415
2023-06-27 16:00:00,Clothing,38.58517338259441,3,42,F,South,15,Digital,Spring,98.39219212561575
2023-06-27 17:00:00,Home,60.887140900806195,3,55,F,South,5,Cash,Spring,173.52835156729765
2023-06-27 18:00:00,Electronics,9.096292260198776,4,32,M,East,10,Credit,Winter,32.746652136715596
2023-06-27 19:00:00,Clothing,24.346239335040877,3,53,F,East,10,Cash,Summer,65.73484620461038
2023-06-27 20:00:00,Home,10.154674300704798,2,45,M,Center,5,Credit,Spring,19.293881171339116
2023-06-27 21:00:00,Sports,33.67396526506369,2,21,F,East,0,Cash,Fall,67.34793053012739
2023-06-27 22:00:00,Home,41.49970634534907,2,24,F,Center,5,Digital,Spring,78.84944205616323
2023-06-27 23:00:00,Electronics,49.23210857132472,3,37,F,Center,10,Credit,Winter,132.92669314257677
2023-06-28 00:00:00,Home,7.231998308516101,1,21,F,West,0,Credit,Winter,7.231998308516101
2023-06-28 01:00:00,Sports,17.11833943964029,2,16,F,East,10,Debit,Winter,30.813010991352524
2023-06-28 02:00:00,Books,7.541172283704881,4,47,M,Center,0,Credit,Summer,30.164689134819525
2023-06-28 03:00:00,Electronics,17.4910542645239,3,38,M,South,0,Credit,Winter,52.4731627935717
2023-06-28 04:00:00,Clothing,6.9824677832385005,5,40,M,South,20,Debit,Summer,27.929871132954005
2023-06-28 05:00:00,Books,8.223352223623072,4,30,M,West,10,Credit,Summer,29.60406800504306
2023-06-28 06:00:00,Clothing,9.467126065025683,3,44,F,West,10,Cash,Winter,25.561240375569348
2023-06-28 07:00:00,Sports,18.32714805487435,1,30,F,South,5,Credit,Fall,17.410790652130633
2023-06-28 08:00:00,Sports,86.33939122554395,2,33,F,Center,0,Credit,Fall,172.6787824510879
2023-06-28 09:00:00,Electronics,6.467518362146929,2,26,F,South,15,Digital,Winter,10.99478121564978
2023-06-28 10:00:00,Books,4.831540082574702,5,61,F,South,20,Digital,Winter,19.32616033029881
2023-06-28 11:00:00,Electronics,36.95926973134299,3,35,M,West,0,Cash,Summer,110.87780919402897
2023-06-28 12:00:00,Clothing,8.052239028815737,3,30,F,North,10,Debit,Summer,21.741045377802493
2023-06-28 13:00:00,Electronics,16.308940871196498,3,23,M,West,15,Debit,Winter,41.587799221551066
